<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.08	06:00:00	0.83086	0.83105	0.83080	0.83092	328	0	3
2022.04.08	06:30:00	0.83092	0.83125	0.83090	0.83122	341	0	3
2022.04.08	07:00:00	0.83121	0.83125	0.83102	0.83120	638	0	3
2022.04.08	07:30:00	0.83120	0.83126	0.83107	0.83110	453	0	1
2022.04.08	08:00:00	0.83110	0.83122	0.83090	0.83101	741	0	1
2022.04.08	08:30:00	0.83104	0.83144	0.83097	0.83141	1045	0	2
2022.04.08	09:00:00	0.83141	0.83211	0.83131	0.83171	1241	0	2
2022.04.08	09:30:00	0.83171	0.83283	0.83171	0.83283	1481	0	1
2022.04.08	10:00:00	0.83283	0.83339	0.83235	0.83276	2573	0	1
2022.04.08	10:30:00	0.83276	0.83330	0.83257	0.83329	1507	0	2
2022.04.08	11:00:00	0.83328	0.83355	0.83280	0.83281	1736	0	1
2022.04.08	11:30:00	0.83281	0.83323	0.83254	0.83311	1422	0	1
2022.04.08	12:00:00	0.83310	0.83401	0.83301	0.83370	1668	0	2
2022.04.08	12:30:00	0.83370	0.83380	0.83302	0.83335	1176	0	1
2022.04.08	13:00:00	0.83334	0.83419	0.83281	0.83395	1698	0	1
2022.04.08	13:30:00	0.83394	0.83482	0.83375	0.83465	1527	0	1
2022.04.08	14:00:00	0.83465	0.83473	0.83378	0.83382	1825	0	1
2022.04.08	14:30:00	0.83383	0.83402	0.83355	0.83361	1832	0	1
2022.04.08	15:00:00	0.83362	0.83398	0.83311	0.83394	1534	0	1
2022.04.08	15:30:00	0.83394	0.83473	0.83321	0.83339	2163	0	1
2022.04.08	16:00:00	0.83339	0.83407	0.83322	0.83373	2874	0	1
2022.04.08	16:30:00	0.83373	0.83491	0.83364	0.83483	2999	0	1
2022.04.08	17:00:00	0.83483	0.83494	0.83411	0.83448	2346	0	1
2022.04.08	17:30:00	0.83447	0.83623	0.83432	0.83589	2746	0	1
2022.04.08	18:00:00	0.83589	0.83606	0.83511	0.83520	2647	0	1
2022.04.08	18:30:00	0.83521	0.83549	0.83431	0.83446	1663	0	1
2022.04.08	19:00:00	0.83445	0.83470	0.83420	0.83430	1241	0	1
2022.04.08	19:30:00	0.83430	0.83446	0.83401	0.83428	1019	0	1
2022.04.08	20:00:00	0.83429	0.83467	0.83420	0.83454	1124	0	2
2022.04.08	20:30:00	0.83454	0.83476	0.83427	0.83449	970	0	1
2022.04.08	21:00:00	0.83452	0.83464	0.83436	0.83462	925	0	3
2022.04.08	21:30:00	0.83462	0.83491	0.83452	0.83474	1083	0	2
2022.04.08	22:00:00	0.83474	0.83481	0.83432	0.83437	735	0	1
2022.04.08	22:30:00	0.83437	0.83458	0.83424	0.83458	736	0	3
2022.04.08	23:00:00	0.83457	0.83457	0.83407	0.83426	667	0	4
2022.04.08	23:30:00	0.83425	0.83437	0.83413	0.83427	489	0	5
2022.04.11	00:00:00	0.83724	0.83724	0.83588	0.83668	285	0	46
2022.04.11	00:30:00	0.83668	0.83695	0.83622	0.83660	292	0	35
2022.04.11	01:00:00	0.83664	0.83700	0.83587	0.83591	1245	0	5
2022.04.11	01:30:00	0.83591	0.83599	0.83494	0.83514	1005	0	10
2022.04.11	02:00:00	0.83514	0.83543	0.83504	0.83510	574	0	3
2022.04.11	02:30:00	0.83509	0.83545	0.83506	0.83533	613	0	3
2022.04.11	03:00:00	0.83532	0.83587	0.83531	0.83565	1038	0	3
2022.04.11	03:30:00	0.83565	0.83628	0.83550	0.83620	857	0	2
2022.04.11	04:00:00	0.83620	0.83629	0.83582	0.83609	794	0	2
2022.04.11	04:30:00	0.83608	0.83644	0.83592	0.83612	1157	0	2
2022.04.11	05:00:00	0.83613	0.83646	0.83602	0.83610	933	0	3
2022.04.11	05:30:00	0.83609	0.83621	0.83582	0.83584	994	0	2
2022.04.11	06:00:00	0.83583	0.83615	0.83579	0.83597	838	0	3
2022.04.11	06:30:00	0.83598	0.83622	0.83588	0.83621	551	0	2
2022.04.11	07:00:00	0.83621	0.83626	0.83597	0.83602	337	0	3
2022.04.11	07:30:00	0.83602	0.83641	0.83601	0.83623	513	0	3
2022.04.11	08:00:00	0.83623	0.83649	0.83612	0.83644	711	0	2
2022.04.11	08:30:00	0.83644	0.83659	0.83621	0.83645	799	0	2
2022.04.11	09:00:00	0.83648	0.83776	0.83634	0.83729	2036	0	1
2022.04.11	09:30:00	0.83729	0.83764	0.83679	0.83763	1613	0	1
2022.04.11	10:00:00	0.83763	0.83765	0.83645	0.83742	2409	0	1
2022.04.11	10:30:00	0.83744	0.83793	0.83732	0.83742	2226	0	1
2022.04.11	11:00:00	0.83742	0.83801	0.83721	0.83784	1898	0	2
